GRB180715755                    PowerLaw,1.0e-10,2.07      1.88      1.37  2.48e-12  -2.48e-12  +2.88e-12    0.00e+00    5.36e-12
GRB180718082                    PowerLaw,1.0e-10,2.07      7.62      2.76  4.35e-12  -3.16e-12  +3.16e-12    1.19e-12    7.51e-12
GRB180805543                    PowerLaw,1.0e-10,2.07      5.96      2.44  1.46e-11  -1.25e-11  +1.25e-11    2.18e-12    2.71e-11
GRB181125371                    PowerLaw,1.0e-10,2.07      8.65      2.94  1.11e-11  -6.57e-12  +6.57e-12    4.56e-12    1.77e-11
GRB190427190                    PowerLaw,1.0e-10,2.07      0.03      0.17  3.99e-13  -3.99e-13  +2.43e-12    0.00e+00    2.82e-12
GRB200415367                    PowerLaw,1.0e-10,2.07     11.60      3.41  1.45e-10  -7.14e-11  +7.14e-11    7.32e-11    2.16e-10
GRB200623138                    PowerLaw,1.0e-10,2.07      1.50      1.22  8.82e-12  -8.82e-12  +9.41e-12    0.00e+00    1.82e-11
GRB201008443                    PowerLaw,1.0e-10,2.07      8.43      2.90  4.89e-12  -4.45e-12  +4.45e-12    4.38e-13    9.35e-12
GRB201214672                    PowerLaw,1.0e-10,2.07      4.47      2.11  6.01e-12  -4.41e-12  +4.41e-12    1.60e-12    1.04e-11
GRB210323918                    PowerLaw,1.0e-10,2.07      0.08      0.28  1.33e-10  -1.33e-10  +4.81e-10    0.00e+00    6.14e-10
GRB210618072                    PowerLaw,1.0e-10,2.07      1.45      1.20  3.88e-12  -3.88e-12  +4.52e-12    0.00e+00    8.40e-12
GRB210827416                    PowerLaw,1.0e-10,2.07      1.98      1.41  7.26e-12  -7.26e-12  +8.31e-12    0.00e+00    1.56e-11
GRB211024065 
GRB220412713                    PowerLaw,1.0e-10,2.07      1.67      1.29  4.24e-12  -4.24e-12  +4.39e-12    0.00e+00    8.62e-12
GRB220418720                    PowerLaw,1.0e-10,2.07      6.45      2.54  2.17e-11  -1.52e-11  +1.52e-11    6.54e-12    3.69e-11
GRB220511571                    PowerLaw,1.0e-10,2.07      6.26      2.50  2.15e-12  -2.11e-12  +2.11e-12    4.62e-14    4.26e-12
GRB220617772                    PowerLaw,1.0e-10,2.07      9.85      3.14  9.98e-12  -4.77e-12  +4.77e-12    5.22e-12    1.48e-11
GRB221120895                    PowerLaw,1.0e-10,2.07      0.81      0.90  2.39e-12  -2.39e-12  +3.52e-12    0.00e+00    5.91e-12
GRB230228244                    PowerLaw,1.0e-10,2.07      9.64      3.10  5.95e-11  -2.86e-11  +2.86e-11    3.09e-11    8.81e-11
GRB230512269                    PowerLaw,1.0e-10,2.07      2.58      1.60  4.52e-12  -4.10e-12  +4.10e-12    4.20e-13    8.61e-12
GRB230812790                    PowerLaw,1.0e-10,2.07      3.90      1.98  2.36e-09  -1.20e-09  +1.20e-09    1.16e-09    3.56e-09
GRB200605762                    PowerLaw,1.0e-10,2.07      1.02      1.01  7.03e-12  -7.03e-12  +8.29e-12    0.00e+00    1.53e-11
GRB150819440                    PowerLaw,1.0e-10,2.07      4.91      2.22  5.65e-09  -4.01e-09  +4.01e-09    1.63e-09    9.66e-09
GRB160612842                    PowerLaw,1.0e-10,2.07      0.00      0.01  2.83e-10  -2.83e-10  +4.29e-08    0.00e+00    4.32e-08
