GRB170403583                    PowerLaw,1.0e-10,2.07      1.03      1.01  2.02e-12  -2.02e-12  +2.65e-12    0.00e+00    4.67e-12
GRB170826369                    PowerLaw,1.0e-10,2.07      4.08      2.02  1.91e-12  -1.91e-12  +1.95e-12    0.00e+00    3.86e-12
GRB190515190                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +3.43e-12    0.00e+00    3.43e-12
GRB150101641                    PowerLaw,1.0e-10,2.07      2.38      1.54  2.60e-10  -1.85e-10  +1.85e-10    7.46e-11    4.45e-10
GRB150110923                    PowerLaw,1.0e-10,2.07      4.31      2.08  3.22e-12  -3.16e-12  +3.16e-12    6.21e-14    6.37e-12
GRB151229285                    PowerLaw,1.0e-10,2.07      1.95      1.39  2.06e-11  -2.06e-11  +2.15e-11    0.00e+00    4.21e-11
GRB160612842                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.57e-08    0.00e+00    2.57e-08
GRB160624477                    PowerLaw,1.0e-10,2.07      1.49      1.22  9.23e-10  -7.60e-10  +7.60e-10    1.63e-10    1.68e-09
GRB160821937                    PowerLaw,1.0e-10,2.07      5.20      2.28  3.47e-09  -1.76e-09  +1.76e-09    1.71e-09    5.23e-09
GRB170318644                    PowerLaw,1.0e-10,2.07      3.69      1.92  2.91e-12  -2.75e-12  +2.75e-12    1.59e-13    5.66e-12
GRB170708046                    PowerLaw,1.0e-10,2.07      4.09      2.02  4.10e-12  -3.28e-12  +3.28e-12    8.14e-13    7.38e-12
GRB170803729                    PowerLaw,1.0e-10,2.07      0.20      0.45  7.09e-12  -7.09e-12  +1.80e-11    0.00e+00    2.51e-11
GRB170816599                    PowerLaw,1.0e-10,2.07      4.54      2.13  3.04e-12  -2.89e-12  +2.89e-12    1.50e-13    5.93e-12
GRB170817529                    PowerLaw,1.0e-10,2.07      6.45      2.54  1.59e-11  -1.59e-11  +1.61e-11    0.00e+00    3.20e-11
GRB180204109                    PowerLaw,1.0e-10,2.07      3.74      1.93  2.04e-12  -2.04e-12  +2.15e-12    0.00e+00    4.19e-12
GRB180418281                    PowerLaw,1.0e-10,2.07      7.03      2.65  6.19e-12  -3.93e-12  +3.93e-12    2.26e-12    1.01e-11
GRB180715755                    PowerLaw,1.0e-10,2.07      0.92      0.96  3.08e-12  -3.08e-12  +4.24e-12    0.00e+00    7.32e-12
GRB180718082                    PowerLaw,1.0e-10,2.07      2.66      1.63  2.87e-12  -2.87e-12  +3.01e-12    0.00e+00    5.88e-12
GRB180805543                    PowerLaw,1.0e-10,2.07      0.97      0.99  8.21e-12  -8.21e-12  +1.09e-11    0.00e+00    1.91e-11
GRB181125371                    PowerLaw,1.0e-10,2.07      2.13      1.46  2.89e-12  -2.89e-12  +3.29e-12    0.00e+00    6.18e-12
GRB190427190                    PowerLaw,1.0e-10,2.07      6.71      2.59  5.38e-12  -3.93e-12  +3.93e-12    1.44e-12    9.31e-12
GRB201008443                    PowerLaw,1.0e-10,2.07      5.17      2.27  7.26e-12  -5.91e-12  +5.91e-12    1.34e-12    1.32e-11
GRB201214672                    PowerLaw,1.0e-10,2.07      8.13      2.85  4.32e-12  -3.29e-12  +3.29e-12    1.04e-12    7.61e-12
GRB210323918                    PowerLaw,1.0e-10,2.07      4.88      2.21  1.07e-09  -4.88e-10  +4.88e-10    5.83e-10    1.56e-09
GRB210827416                    PowerLaw,1.0e-10,2.07      0.35      0.59  3.62e-12  -3.62e-12  +7.39e-12    0.00e+00    1.10e-11
GRB211024065                    PowerLaw,1.0e-10,2.07      3.16      1.78  1.15e-11  -8.37e-12  +8.37e-12    3.18e-12    1.99e-11
GRB220412713                    PowerLaw,1.0e-10,2.07      5.48      2.34  9.87e-12  -6.02e-12  +6.02e-12    3.85e-12    1.59e-11
GRB220418720                    PowerLaw,1.0e-10,2.07      0.79      0.89  6.74e-12  -6.74e-12  +9.94e-12    0.00e+00    1.67e-11
GRB220511571                    PowerLaw,1.0e-10,2.07      6.19      2.49  7.58e-12  -4.60e-12  +4.60e-12    2.98e-12    1.22e-11
GRB220617772                    PowerLaw,1.0e-10,2.07      4.34      2.08  2.48e-12  -2.45e-12  +2.45e-12    2.79e-14    4.93e-12
GRB221120895                    PowerLaw,1.0e-10,2.07      1.60      1.26  4.36e-12  -4.36e-12  +4.50e-12    0.00e+00    8.86e-12
GRB230228244                    PowerLaw,1.0e-10,2.07      0.76      0.87  2.43e-12  -2.43e-12  +3.73e-12    0.00e+00    6.16e-12
GRB230512269                    PowerLaw,1.0e-10,2.07      3.80      1.95  4.87e-12  -4.00e-12  +4.00e-12    8.72e-13    8.88e-12
GRB230812790                    PowerLaw,1.0e-10,2.07      0.20      0.45  2.88e-09  -2.88e-09  +6.46e-09    0.00e+00    9.34e-09
