GRB150101270,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +7.22e-12    0.00e+00    7.22e-12
GRB150101641,                   PowerLaw,1.0e-10,2.07      8.15      2.86  4.34e-10  -1.76e-10  +1.76e-10    2.58e-10    6.09e-10
GRB150110923,                   PowerLaw,1.0e-10,2.07      0.29      0.54  2.10e-12  -2.10e-12  +4.61e-12    0.00e+00    6.70e-12
GRB150120123,                   PowerLaw,1.0e-10,2.07      2.00      1.41  6.14e-09  -4.38e-09  +4.38e-09    1.76e-09    1.05e-08
GRB150922234,                   PowerLaw,1.0e-10,2.07      0.77      0.88  3.98e-12  -3.98e-12  +5.99e-12    0.00e+00    9.97e-12
GRB151228129,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +8.23e-12    0.00e+00    8.23e-12
GRB151229285,                   PowerLaw,1.0e-10,2.07      2.09      1.45  3.49e-11  -3.22e-11  +3.22e-11    2.74e-12    6.71e-11
GRB160612842,                   PowerLaw,1.0e-10,2.07      3.41      1.85  1.46e-10  -1.16e-10  +1.16e-10    2.92e-11    2.62e-10
GRB160624477,                   PowerLaw,1.0e-10,2.07      0.04      0.20  1.28e-10  -1.28e-10  +6.23e-10    0.00e+00    7.51e-10
GRB160726065,                   PowerLaw,1.0e-10,2.07      4.48      2.12  1.18e-11  -1.05e-11  +1.05e-11    1.25e-12    2.23e-11
GRB160821937,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +9.45e-10    0.00e+00    9.45e-10
GRB170222209,                   PowerLaw,1.0e-10,2.07      2.83      1.68  4.98e-12  -4.74e-12  +4.74e-12    2.47e-13    9.72e-12
GRB170318644,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +3.00e-12    0.00e+00    3.00e-12
GRB170325331,                   PowerLaw,1.0e-10,2.07      2.07      1.44  6.78e-12  -6.59e-12  +6.59e-12    1.97e-13    1.34e-11
GRB170403583,                   PowerLaw,1.0e-10,2.07      0.36      0.60  3.79e-12  -3.79e-12  +6.97e-12    0.00e+00    1.08e-11
GRB170708046,                   PowerLaw,1.0e-10,2.07      1.40      1.18  4.20e-12  -4.20e-12  +4.92e-12    0.00e+00    9.12e-12
GRB170803729,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +7.92e-12    0.00e+00    7.92e-12
GRB170816599,                   PowerLaw,1.0e-10,2.07      0.40      0.63  2.24e-12  -2.24e-12  +4.19e-12    0.00e+00    6.43e-12
GRB170817529,                   PowerLaw,1.0e-10,2.07      4.23      2.06  4.15e-11  -3.77e-11  +3.77e-11    3.81e-12    7.91e-11
GRB170826369,                   PowerLaw,1.0e-10,2.07      2.90      1.70  8.44e-12  -6.79e-12  +6.79e-12    1.65e-12    1.52e-11
GRB180204109,                   PowerLaw,1.0e-10,2.07      1.14      1.07  7.56e-12  -7.56e-12  +8.41e-12    0.00e+00    1.60e-11
GRB180418281,                   PowerLaw,1.0e-10,2.07      0.82      0.91  4.12e-12  -4.12e-12  +5.68e-12    0.00e+00    9.80e-12
GRB180715755,                   PowerLaw,1.0e-10,2.07      2.27      1.51  7.65e-12  -7.46e-12  +7.46e-12    1.86e-13    1.51e-11
GRB180718082,                   PowerLaw,1.0e-10,2.07      6.19      2.49  1.19e-11  -7.66e-12  +7.66e-12    4.28e-12    1.96e-11
GRB180805543,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +6.19e-12    0.00e+00    6.19e-12
GRB181125371,                   PowerLaw,1.0e-10,2.07      0.28      0.53  2.07e-12  -2.07e-12  +4.62e-12    0.00e+00    6.70e-12
GRB190427190,                   PowerLaw,1.0e-10,2.07      1.55      1.24  6.92e-12  -6.92e-12  +7.99e-12    0.00e+00    1.49e-11
GRB190515190,                   PowerLaw,1.0e-10,2.07      0.81      0.90  7.46e-12  -7.46e-12  +9.77e-12    0.00e+00    1.72e-11
GRB201008443,                   PowerLaw,1.0e-10,2.07      1.48      1.22  7.86e-12  -7.86e-12  +9.59e-12    0.00e+00    1.75e-11
GRB201214672,                   PowerLaw,1.0e-10,2.07      5.15      2.27  8.66e-12  -6.54e-12  +6.54e-12    2.12e-12    1.52e-11
GRB201221963,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +5.48e-09    0.00e+00    5.48e-09
GRB210323918,                   PowerLaw,1.0e-10,2.07      0.78      0.89  3.39e-10  -3.39e-10  +3.84e-10    0.00e+00    7.24e-10
GRB210827416,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.53e-11    0.00e+00    1.53e-11
GRB211024065,                   PowerLaw,1.0e-10,2.07      0.99      1.00  5.86e-12  -5.86e-12  +8.05e-12    0.00e+00    1.39e-11
GRB220412713,                   PowerLaw,1.0e-10,2.07      2.46      1.57  4.31e-12  -4.31e-12  +4.83e-12    0.00e+00    9.14e-12
GRB220418720,                   PowerLaw,1.0e-10,2.07      2.38      1.54  1.93e-11  -1.93e-11  +2.02e-11    0.00e+00    3.95e-11
GRB220511571,                   PowerLaw,1.0e-10,2.07      5.51      2.35  1.10e-11  -7.40e-12  +7.40e-12    3.59e-12    1.84e-11
GRB220617772,                   PowerLaw,1.0e-10,2.07      3.86      1.96  5.05e-12  -4.43e-12  +4.43e-12    6.17e-13    9.48e-12
GRB221120895,                   PowerLaw,1.0e-10,2.07      2.10      1.45  1.37e-11  -1.31e-11  +1.31e-11    5.16e-13    2.68e-11
GRB230228244,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +9.79e-12    0.00e+00    9.79e-12
