GRB141205337,                   PowerLaw,1.0e-10,2.07      3.20      1.79  4.21e-12  -4.15e-12  +4.15e-12    6.59e-14    8.36e-12
GRB150101270,                   PowerLaw,1.0e-10,2.07      3.93      1.98  5.13e-12  -4.37e-12  +4.37e-12    7.58e-13    9.51e-12
GRB150101641,                   PowerLaw,1.0e-10,2.07      0.26      0.51  7.10e-11  -7.10e-11  +1.50e-10    0.00e+00    2.21e-10
GRB150110923,                   PowerLaw,1.0e-10,2.07      3.16      1.78  7.52e-12  -5.41e-12  +5.41e-12    2.12e-12    1.29e-11
GRB150922234,                   PowerLaw,1.0e-10,2.07      2.83      1.68  4.13e-12  -4.13e-12  +4.29e-12    0.00e+00    8.42e-12
GRB151229285,                   PowerLaw,1.0e-10,2.07      0.98      0.99  9.65e-12  -9.65e-12  +1.25e-11    0.00e+00    2.21e-11
GRB160624477,                   PowerLaw,1.0e-10,2.07      2.85      1.69  1.13e-09  -6.71e-10  +6.71e-10    4.55e-10    1.80e-09
GRB160714097,                   PowerLaw,1.0e-10,2.07      0.00      0.02  6.98e-13  -6.98e-13  +4.52e-11    0.00e+00    4.59e-11
GRB160726065,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.34e-12    0.00e+00    2.34e-12
GRB170206453,                   PowerLaw,1.0e-10,2.07      0.03      0.17  3.97e-13  -3.97e-13  +2.46e-12    0.00e+00    2.86e-12
GRB170222209,                   PowerLaw,1.0e-10,2.07      0.08      0.28  1.01e-12  -1.01e-12  +3.78e-12    0.00e+00    4.79e-12
GRB170318644,                   PowerLaw,1.0e-10,2.07      0.06      0.25  7.00e-13  -7.00e-13  +3.00e-12    0.00e+00    3.70e-12
GRB170325331,                   PowerLaw,1.0e-10,2.07      0.15      0.39  1.81e-12  -1.81e-12  +5.10e-12    0.00e+00    6.91e-12
GRB170403583,                   PowerLaw,1.0e-10,2.07      2.63      1.62  2.70e-12  -2.70e-12  +2.88e-12    0.00e+00    5.58e-12
GRB170708046,                   PowerLaw,1.0e-10,2.07      0.06      0.25  8.96e-13  -8.96e-13  +3.73e-12    0.00e+00    4.62e-12
GRB170803729,                   PowerLaw,1.0e-10,2.07      0.00      0.00  3.15e-15  -3.15e-15  +6.78e-12    0.00e+00    6.78e-12
GRB170816599,                   PowerLaw,1.0e-10,2.07      1.78      1.33  1.58e-12  -1.58e-12  +1.91e-12    0.00e+00    3.50e-12
GRB170817529,                   PowerLaw,1.0e-10,2.07      2.41      1.55  2.46e-11  -2.34e-11  +2.34e-11    1.12e-12    4.80e-11
GRB170826369,                   PowerLaw,1.0e-10,2.07      9.32      3.05  4.44e-12  -3.22e-12  +3.22e-12    1.23e-12    7.66e-12
GRB171007498,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.33e-12    0.00e+00    1.33e-12
GRB180204109,                   PowerLaw,1.0e-10,2.07      0.63      0.79  2.78e-12  -2.78e-12  +4.07e-12    0.00e+00    6.86e-12
GRB180402406,                   PowerLaw,1.0e-10,2.07      0.02      0.13  1.14e-12  -1.14e-12  +9.28e-12    0.00e+00    1.04e-11
GRB180418281,                   PowerLaw,1.0e-10,2.07      1.42      1.19  3.41e-12  -3.41e-12  +3.60e-12    0.00e+00    7.01e-12
GRB180715755,                   PowerLaw,1.0e-10,2.07      0.19      0.44  1.02e-12  -1.02e-12  +2.69e-12    0.00e+00    3.71e-12
GRB180718082,                   PowerLaw,1.0e-10,2.07      7.63      2.76  4.42e-12  -3.22e-12  +3.22e-12    1.20e-12    7.63e-12
GRB180805543,                   PowerLaw,1.0e-10,2.07      0.47      0.69  6.06e-12  -6.06e-12  +1.03e-11    0.00e+00    1.64e-11
GRB181125371,                   PowerLaw,1.0e-10,2.07      0.71      0.84  3.96e-12  -3.96e-12  +5.75e-12    0.00e+00    9.71e-12
GRB190427190,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.47e-12    0.00e+00    1.47e-12
GRB190515190,                   PowerLaw,1.0e-10,2.07      1.06      1.03  4.57e-12  -4.57e-12  +6.04e-12    0.00e+00    1.06e-11
GRB191031891,                   PowerLaw,1.0e-10,2.07      0.17      0.42  2.46e-08  -2.46e-08  +5.89e-08    0.00e+00    8.35e-08
