GRB141205337,                   PowerLaw,1.0e-10,2.07     10.10      3.18  1.22e-11  -8.14e-12  +8.14e-12    4.09e-12    2.04e-11
GRB150101270,                   PowerLaw,1.0e-10,2.07      4.98      2.23  1.35e-11  -8.94e-12  +8.94e-12    4.53e-12    2.24e-11
GRB150101641,                   PowerLaw,1.0e-10,2.07      0.51      0.71  1.20e-10  -1.20e-10  +1.82e-10    0.00e+00    3.01e-10
GRB150110923,                   PowerLaw,1.0e-10,2.07      5.87      2.42  1.66e-11  -9.60e-12  +9.60e-12    6.99e-12    2.62e-11
GRB150922234,                   PowerLaw,1.0e-10,2.07      3.44      1.85  8.09e-12  -8.09e-12  +8.19e-12    0.00e+00    1.63e-11
GRB151229285,                   PowerLaw,1.0e-10,2.07      1.28      1.13  2.71e-11  -2.71e-11  +3.17e-11    0.00e+00    5.88e-11
GRB160612842,                   PowerLaw,1.0e-10,2.07      0.36      0.60  6.45e-11  -6.45e-11  +1.23e-10    0.00e+00    1.88e-10
GRB160624477,                   PowerLaw,1.0e-10,2.07      4.00      2.00  9.75e-10  -4.90e-10  +4.90e-10    4.84e-10    1.46e-09
GRB160714097,                   PowerLaw,1.0e-10,2.07      4.15      2.04  1.60e-10  -1.60e-10  +1.60e-10    3.28e-13    3.20e-10
GRB160726065,                   PowerLaw,1.0e-10,2.07      3.37      1.83  1.30e-11  -1.07e-11  +1.07e-11    2.29e-12    2.38e-11
GRB170206453,                   PowerLaw,1.0e-10,2.07      3.49      1.87  3.30e-12  -3.30e-12  +3.48e-12    0.00e+00    6.77e-12
GRB170222209,                   PowerLaw,1.0e-10,2.07      7.44      2.73  1.26e-11  -7.49e-12  +7.49e-12    5.10e-12    2.01e-11
GRB170318644,                   PowerLaw,1.0e-10,2.07      6.79      2.61  1.95e-11  -9.97e-12  +9.97e-12    9.54e-12    2.95e-11
GRB170325331,                   PowerLaw,1.0e-10,2.07      4.24      2.06  1.42e-11  -1.02e-11  +1.02e-11    4.00e-12    2.43e-11
GRB170403583,                   PowerLaw,1.0e-10,2.07      7.78      2.79  9.49e-12  -6.44e-12  +6.44e-12    3.05e-12    1.59e-11
GRB170708046,                   PowerLaw,1.0e-10,2.07      5.15      2.27  5.91e-12  -4.57e-12  +4.57e-12    1.34e-12    1.05e-11
GRB170803729,                   PowerLaw,1.0e-10,2.07      0.72      0.85  9.24e-12  -9.24e-12  +1.46e-11    0.00e+00    2.38e-11
GRB170816599,                   PowerLaw,1.0e-10,2.07      3.65      1.91  3.91e-12  -3.91e-12  +4.00e-12    0.00e+00    7.92e-12
