GRB170817529                    PowerLaw,1.0e-10,2.07      4.08      2.02  1.68e-10  -1.55e-10  +6.04e-10    1.30e-11    7.72e-10
GRB170817529                    PowerLaw,1.0e-10,2.07      4.08      2.02  1.68e-10  -1.55e-10  +5.96e-10    1.30e-11    7.64e-10
