GRB230812790 PowerLaw,1.0e-10,2.07 0.01 0.1 5.78e-10 -5.78e-10 1.23e-08 0.0 1.29e-08
GRB160612842 PowerLaw,1.0e-10,2.07 0.0 0.0 0.0 0.0 6.6e-08 0.0 6.6e-08
GRB160821937 PowerLaw,1.0e-10,2.07 3.82 1.95 3.05e-09 -2.71e-09 3.78e-09 3.4e-10 6.84e-09
GRB150120123 PowerLaw,1.0e-10,2.07 3.6 1.9 9.63e-09 -8.68e-09 1.03e-08 9.48e-10 1.99e-08
GRB180418281 PowerLaw,1.0e-10,2.07 1.22 1.11 2.41e-12 -2.41e-12 8.33e-12 0.0 1.07e-11
GRB181125371 PowerLaw,1.0e-10,2.07 0.0 0.0 0.0 0.0 3.26e-12 0.0 3.26e-12
GRB230512269 PowerLaw,1.0e-10,2.07 0.65 0.81 2.05e-12 -2.05e-12 1.06e-11 0.0 1.27e-11
GRB170708046 PowerLaw,1.0e-10,2.07 0.95 0.97 2.05e-12 -2.05e-12 8.87e-12 0.0 1.09e-11
GRB210827416 PowerLaw,1.0e-10,2.07 0.06 0.24 1.65e-12 -1.65e-12 2.6e-11 0.0 2.76e-11
GRB180805543 PowerLaw,1.0e-10,2.07 0.01 0.11 9.93e-13 -9.93e-13 3.03e-11 0.0 3.13e-11
GRB220412713 PowerLaw,1.0e-10,2.07 1.32 1.15 5.48e-12 -5.48e-12 1.62e-11 0.0 2.17e-11
GRB170826369 PowerLaw,1.0e-10,2.07 2.48 1.58 1.66e-12 -1.65e-12 6.43e-12 1.34e-14 8.09e-12
GRB180204109 PowerLaw,1.0e-10,2.07 3.04 1.74 3.3e-12 -3.14e-12 9.59e-12 1.62e-13 1.29e-11
GRB201214672 PowerLaw,1.0e-10,2.07 8.13 2.85 4.32e-12 -3.54e-12 9.32e-12 7.83e-13 1.36e-11
GRB160624477 PowerLaw,1.0e-10,2.07 0.78 0.88 6.61e-10 -6.61e-10 1.51e-09 0.0 2.17e-09
GRB151229285 PowerLaw,1.0e-10,2.07 1.2 1.1 1.68e-11 -1.68e-11 5.86e-11 0.0 7.54e-11
GRB220617772 PowerLaw,1.0e-10,2.07 0.06 0.24 5.39e-13 -5.39e-13 7.94e-12 0.0 8.48e-12
GRB150110923 PowerLaw,1.0e-10,2.07 2.77 1.67 3.49e-12 -3.36e-12 1.1e-11 1.32e-13 1.44e-11
GRB180715755 PowerLaw,1.0e-10,2.07 0.89 0.95 3.04e-12 -3.04e-12 1.27e-11 0.0 1.57e-11
GRB190515190 PowerLaw,1.0e-10,2.07 0.0 0.0 0.0 0.0 1.12e-11 0.0 1.12e-11
GRB170318644 PowerLaw,1.0e-10,2.07 0.0 0.0 0.0 0.0 6.7e-12 0.0 6.7e-12
GRB230228244 PowerLaw,1.0e-10,2.07 0.0 0.0 0.0 0.0 5.35e-12 0.0 5.35e-12
GRB170403583 PowerLaw,1.0e-10,2.07 0.0 0.0 0.0 0.0 3.6e-12 0.0 3.6e-12
GRB211024065 PowerLaw,1.0e-10,2.07 0.0 0.0 0.0 0.0 1.27e-11 0.0 1.27e-11
GRB221120895 PowerLaw,1.0e-10,2.07 0.56 0.75 2.59e-12 -2.59e-12 1.18e-11 0.0 1.44e-11
GRB220511571 PowerLaw,1.0e-10,2.07 2.88 1.7 5.55e-12 -5.21e-12 1.17e-11 3.45e-13 1.72e-11
GRB220418720 PowerLaw,1.0e-10,2.07 0.69 0.83 9.42e-12 -9.42e-12 3.69e-11 0.0 4.63e-11
GRB190427190 PowerLaw,1.0e-10,2.07 6.71 2.59 5.38e-12 -4.34e-12 1.14e-11 1.04e-12 1.67e-11
GRB201008443 PowerLaw,1.0e-10,2.07 4.92 2.22 7.97e-12 -6.93e-12 1.7e-11 1.04e-12 2.49e-11
GRB170803729 PowerLaw,1.0e-10,2.07 0.08 0.28 3.48e-12 -3.48e-12 4.33e-11 0.0 4.67e-11
GRB150101641 PowerLaw,1.0e-10,2.07 2.15 1.46 2.24e-10 -2.24e-10 3.81e-10 0.0 6.05e-10
GRB210323918 PowerLaw,1.0e-10,2.07 0.0 0.0 0.0 0.0 8e-10 0.0 8e-10
GRB170817529 PowerLaw,1.0e-10,2.07 6.45 2.54 1.59e-11 -1.41e-11 5.84e-11 1.81e-12 7.43e-11
GRB170816599 PowerLaw,1.0e-10,2.07 2.85 1.69 3.11e-12 -3e-12 9.89e-12 1.14e-13 1.3e-11
GRB180718082 PowerLaw,1.0e-10,2.07 2.6 1.61 2.76e-12 -2.69e-12 9.31e-12 6.46e-14 1.21e-11
