GRB170708046                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +8.97e-13    0.00e+00    8.97e-13
GRB170816599                    PowerLaw,1.0e-10,2.07      2.85      1.69  3.11e-12  -3.11e-12  +3.19e-12    0.00e+00    6.30e-12
GRB170403583                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +8.93e-13    0.00e+00    8.93e-13
GRB170826369                    PowerLaw,1.0e-10,2.07      0.18      0.43  7.44e-13  -7.44e-13  +1.99e-12    0.00e+00    2.74e-12
GRB190515190                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.74e-12    0.00e+00    2.74e-12
GRB230512269                    PowerLaw,1.0e-10,2.07      0.58      0.76  1.90e-12  -1.90e-12  +3.18e-12    0.00e+00    5.08e-12
GRB150101641                    PowerLaw,1.0e-10,2.07      1.47      1.21  2.07e-10  -1.86e-10  +1.86e-10    2.16e-11    3.93e-10
GRB150110923                    PowerLaw,1.0e-10,2.07      0.97      0.98  3.08e-12  -3.08e-12  +4.01e-12    0.00e+00    7.09e-12
GRB150120123                    PowerLaw,1.0e-10,2.07      3.47      1.86  9.52e-09  -5.15e-09  +5.15e-09    4.37e-09    1.47e-08
GRB151229285                    PowerLaw,1.0e-10,2.07      0.07      0.27  5.30e-12  -5.30e-12  +2.08e-11    0.00e+00    2.61e-11
GRB160612842                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.07e-08    0.00e+00    2.07e-08
GRB160624477                    PowerLaw,1.0e-10,2.07      0.57      0.76  5.63e-10  -5.63e-10  +7.46e-10    0.00e+00    1.31e-09
GRB160821937                    PowerLaw,1.0e-10,2.07      1.09      1.04  1.81e-09  -1.81e-09  +1.84e-09    0.00e+00    3.65e-09
GRB170318644                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.69e-12    0.00e+00    1.69e-12
GRB170803729                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +5.40e-12    0.00e+00    5.40e-12
GRB170817529                    PowerLaw,1.0e-10,2.07      6.42      2.53  1.58e-11  -1.58e-11  +1.60e-11    0.00e+00    3.19e-11
GRB180204109                    PowerLaw,1.0e-10,2.07      2.78      1.67  2.96e-12  -2.96e-12  +2.99e-12    0.00e+00    5.95e-12
GRB180418281                    PowerLaw,1.0e-10,2.07      1.08      1.04  2.66e-12  -2.66e-12  +3.15e-12    0.00e+00    5.81e-12
GRB180715755                    PowerLaw,1.0e-10,2.07      0.70      0.83  2.51e-12  -2.51e-12  +3.90e-12    0.00e+00    6.40e-12
GRB180718082                    PowerLaw,1.0e-10,2.07      0.51      0.71  2.08e-12  -2.08e-12  +3.44e-12    0.00e+00    5.53e-12
GRB180805543                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +6.38e-12    0.00e+00    6.38e-12
GRB181125371                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.56e-12    0.00e+00    1.56e-12
GRB190427190                    PowerLaw,1.0e-10,2.07      6.71      2.59  5.38e-12  -3.93e-12  +3.93e-12    1.44e-12    9.31e-12
GRB201008443                    PowerLaw,1.0e-10,2.07      2.36      1.54  8.66e-12  -7.15e-12  +7.15e-12    1.51e-12    1.58e-11
GRB201214672                    PowerLaw,1.0e-10,2.07      8.13      2.85  4.32e-12  -3.29e-12  +3.29e-12    1.04e-12    7.61e-12
GRB210323918                    PowerLaw,1.0e-10,2.07      1.05      1.03  4.95e-10  -4.83e-10  +4.83e-10    1.15e-11    9.78e-10
GRB210827416                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +4.93e-12    0.00e+00    4.93e-12
GRB211024065                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.21e-12    0.00e+00    2.21e-12
GRB220412713                    PowerLaw,1.0e-10,2.07      0.40      0.63  2.05e-12  -2.05e-12  +3.95e-12    0.00e+00    6.01e-12
GRB220418720                    PowerLaw,1.0e-10,2.07      0.28      0.53  5.69e-12  -5.69e-12  +1.23e-11    0.00e+00    1.80e-11
GRB220511571                    PowerLaw,1.0e-10,2.07      0.21      0.45  9.22e-13  -9.22e-13  +2.36e-12    0.00e+00    3.28e-12
GRB220617772                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +9.76e-13    0.00e+00    9.76e-13
GRB221120895                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.50e-12    0.00e+00    1.50e-12
GRB230228244                    PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.31e-12    0.00e+00    1.31e-12
GRB230812790                    PowerLaw,1.0e-10,2.07      0.01      0.09  5.05e-10  -5.05e-10  +5.95e-09    0.00e+00    6.45e-09
