GRB150110923,7.4,92.0
GRB150922234,9.1,104.8
GRB160726065,9.4,107.0
GRB170222209,6.9,89.4
GRB170325331,6.5,86.9
GRB170403583,6.7,85.8
GRB170817529,16.1,158.7
GRB180715755,8.4,99.3
GRB180718082,7.5,94.2
GRB181125371,8.7,100.7
GRB190427190,8.8,101.9
GRB201008443,10.1,110.4
GRB201221963,9.1,104.1
GRB210323918,6.6,87.9
